date,yahoo_GSPC_Close_W
2021-08-29,4509.3701171875
2021-09-05,4535.43017578125
2021-09-12,4458.580078125
2021-09-19,4432.990234375
2021-09-26,4455.47998046875
2021-10-03,4357.0400390625
2021-10-10,4391.33984375
2021-10-17,4471.3701171875
2021-10-24,4544.89990234375
2021-10-31,4605.3798828125
2021-11-07,4697.52978515625
2021-11-14,4682.85009765625
2021-11-21,4697.9599609375
2021-11-28,4594.6201171875
2021-12-05,4538.43017578125
2021-12-12,4712.02001953125
2021-12-19,4620.64013671875
2021-12-26,4725.7900390625
2022-01-02,4766.18017578125
2022-01-09,4677.02978515625
2022-01-16,4662.85009765625
2022-01-23,4397.93994140625
2022-01-30,4431.85009765625
2022-02-06,4500.52978515625
2022-02-13,4418.64013671875
2022-02-20,4348.8701171875
2022-02-27,4384.64990234375
2022-03-06,4328.8701171875
2022-03-13,4204.31005859375
2022-03-20,4463.1201171875
2022-03-27,4543.06005859375
2022-04-03,4545.85986328125
2022-04-10,4488.27978515625
2022-04-17,4392.58984375
2022-04-24,4271.77978515625
2022-05-01,4131.93017578125
2022-05-08,4123.33984375
2022-05-15,4023.889892578125
2022-05-22,3901.360107421875
2022-05-29,4158.240234375
2022-06-05,4108.5400390625
2022-06-12,3900.860107421875
2022-06-19,3674.840087890625
2022-06-26,3911.739990234375
2022-07-03,3825.330078125
2022-07-10,3899.3798828125
2022-07-17,3863.159912109375
2022-07-24,3961.6298828125
2022-07-31,4130.2900390625
2022-08-07,4145.18994140625
2022-08-14,4280.14990234375
2022-08-21,4228.47998046875
2022-08-28,4057.659912109375
2022-09-04,3924.260009765625
2022-09-11,4067.360107421875
2022-09-18,3873.330078125
2022-09-25,3693.22998046875
2022-10-02,3585.6201171875
2022-10-09,3639.659912109375
2022-10-16,3583.070068359375
2022-10-23,3752.75
2022-10-30,3901.06005859375
2022-11-06,3770.550048828125
2022-11-13,3992.929931640625
2022-11-20,3965.340087890625
2022-11-27,4026.1201171875
2022-12-04,4071.699951171875
2022-12-11,3934.3798828125
2022-12-18,3852.360107421875
2022-12-25,3844.820068359375
2023-01-01,3839.5
2023-01-08,3895.080078125
2023-01-15,3999.090087890625
2023-01-22,3972.610107421875
2023-01-29,4070.56005859375
2023-02-05,4136.47998046875
2023-02-12,4090.4599609375
2023-02-19,4079.090087890625
2023-02-26,3970.0400390625
2023-03-05,4045.639892578125
2023-03-12,3861.590087890625
2023-03-19,3916.639892578125
2023-03-26,3970.989990234375
2023-04-02,4109.31005859375
2023-04-09,4105.02001953125
2023-04-16,4137.64013671875
2023-04-23,4133.52001953125
2023-04-30,4169.47998046875
2023-05-07,4136.25
2023-05-14,4124.080078125
2023-05-21,4191.97998046875
2023-05-28,4205.4501953125
2023-06-04,4282.3701171875
2023-06-11,4298.85986328125
2023-06-18,4409.58984375
2023-06-25,4348.330078125
2023-07-02,4450.3798828125
2023-07-09,4398.9501953125
2023-07-16,4505.419921875
2023-07-23,4536.33984375
2023-07-30,4582.22998046875
2023-08-06,4478.02978515625
2023-08-13,4464.0498046875
2023-08-20,4369.7099609375
2023-08-27,4405.7099609375
2023-09-03,4515.77001953125
2023-09-10,4457.490234375
2023-09-17,4450.31982421875
2023-09-24,4320.06005859375
2023-10-01,4288.0498046875
2023-10-08,4308.5
2023-10-15,4327.77978515625
2023-10-22,4224.16015625
2023-10-29,4117.3701171875
2023-11-05,4358.33984375
2023-11-12,4415.240234375
2023-11-19,4514.02001953125
2023-11-26,4559.33984375
2023-12-03,4594.6298828125
2023-12-10,4604.3701171875
2023-12-17,4719.18994140625
2023-12-24,4754.6298828125
2023-12-31,4769.830078125
2024-01-07,4697.240234375
2024-01-14,4783.830078125
2024-01-21,4839.81005859375
2024-01-28,4890.97021484375
2024-02-04,4958.60986328125
2024-02-11,5026.60986328125
2024-02-18,5005.56982421875
2024-02-25,5088.7998046875
2024-03-03,5137.080078125
2024-03-10,5123.68994140625
2024-03-17,5117.08984375
2024-03-24,5234.18017578125
2024-03-31,5254.35009765625
2024-04-07,5204.33984375
2024-04-14,5123.41015625
2024-04-21,4967.22998046875
2024-04-28,5099.9599609375
2024-05-05,5127.7900390625
2024-05-12,5222.68017578125
2024-05-19,5303.27001953125
2024-05-26,5304.72021484375
2024-06-02,5277.509765625
2024-06-09,5346.990234375
2024-06-16,5431.60009765625
2024-06-23,5464.6201171875
2024-06-30,5460.47998046875
2024-07-07,5567.18994140625
2024-07-14,5615.35009765625
2024-07-21,5505.0
2024-07-28,5459.10009765625
2024-08-04,5346.56005859375
2024-08-11,5344.16015625
2024-08-18,5554.25
2024-08-25,5634.60986328125
2024-09-01,5648.39990234375
2024-09-08,5408.419921875
2024-09-15,5626.02001953125
2024-09-22,5702.5498046875
2024-09-29,5738.169921875
2024-10-06,5751.06982421875
2024-10-13,5815.02978515625
2024-10-20,5864.669921875
2024-10-27,5808.1201171875
2024-11-03,5728.7998046875
2024-11-10,5995.5400390625
2024-11-17,5870.6201171875
2024-11-24,5969.33984375
2024-12-01,6032.3798828125
2024-12-08,6090.27001953125
2024-12-15,6051.08984375
2024-12-22,5930.85009765625
2024-12-29,5970.83984375
2025-01-05,5942.47021484375
2025-01-12,5827.0400390625
2025-01-19,5996.66015625
2025-01-26,6101.240234375
2025-02-02,6040.52978515625
2025-02-09,6025.990234375
2025-02-16,6114.6298828125
2025-02-23,6013.1298828125
2025-03-02,5954.5
2025-03-09,5770.2001953125
2025-03-16,5638.93994140625
2025-03-23,5667.56005859375
2025-03-30,5580.93994140625
2025-04-06,5074.080078125
2025-04-13,5363.35986328125
2025-04-20,5282.7001953125
2025-04-27,5525.2099609375
2025-05-04,5686.669921875
2025-05-11,5659.91015625
2025-05-18,5958.3798828125
2025-05-25,5802.81982421875
2025-06-01,5911.68994140625
2025-06-08,6000.35986328125
2025-06-15,5976.97021484375
2025-06-22,5967.83984375
2025-06-29,6173.06982421875
2025-07-06,6279.35009765625
2025-07-13,6259.75
2025-07-20,6296.7900390625
2025-07-27,6388.64013671875
2025-08-03,6238.009765625
2025-08-10,6389.4501953125
2025-08-17,6449.7998046875
2025-08-24,6466.91015625
2025-08-31,6460.259765625
2025-09-07,6481.5
2025-09-14,6584.2900390625
2025-09-21,6664.35986328125
2025-09-28,6643.7001953125
2025-10-05,6715.7900390625
2025-10-12,6552.509765625
2025-10-19,6664.009765625
2025-10-26,6791.68994140625
2025-11-02,6840.2001953125
2025-11-09,6728.7998046875
2025-11-16,6734.10986328125
2025-11-23,6602.990234375
2025-11-30,6849.08984375
2025-12-07,6870.39990234375
2025-12-14,6827.41015625
2025-12-21,6834.5
2025-12-28,6929.93994140625
2026-01-04,6858.47021484375
2026-01-11,6966.27978515625
2026-01-18,6940.009765625
2026-01-25,6915.60986328125
2026-02-01,6939.02978515625
2026-02-08,6932.2998046875
2026-02-15,6836.169921875
2026-02-22,6909.509765625
2026-03-01,6878.8798828125
2026-03-08,6740.02001953125
2026-03-15,6632.18994140625
2026-03-22,6506.47998046875
2026-03-29,6368.85009765625
2026-04-05,6582.68994140625
2026-04-12,6816.89013671875
2026-04-19,7126.06005859375
2026-04-26,7165.080078125
2026-05-03,7230.1201171875
2026-05-10,7398.93017578125
2026-05-17,7408.5
2026-05-24,7473.47021484375
2026-05-31,7580.06005859375
2026-06-07,7383.740234375
2026-06-14,7431.4599609375
2026-06-21,7500.580078125
2026-06-28,7354.02001953125
2026-07-05,7483.240234375
2026-07-12,7575.39013671875
2026-07-19,7457.68994140625
2026-07-26,7411.97998046875
2026-08-02,7489.72021484375
2026-08-09,7757.64013671875
2026-08-16,7785.759765625
2026-08-23,7674.3701171875
2026-08-30,7711.759765625
2026-09-06,7718.60009765625
2026-09-13,7656.97998046875
